"File","LineNumber","Match","FileName"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2751","signs/information_signs/F59.png","F59.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","297","signs/information_signs/F59a Begin verblijfszone.png","F59a Begin verblijfszone.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2768","signs/information_signs/F59a.png","F59a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","298","signs/information_signs/F59b Einde verblijfszone.png","F59b Einde verblijfszone.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2785","signs/information_signs/F59b.png","F59b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","299","signs/information_signs/F60 Begin schoolomgeving.png","F60 Begin schoolomgeving.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2802","signs/information_signs/F60.png","F60.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","300","signs/information_signs/F61 Einde schoolomgeving.png","F61 Einde schoolomgeving.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2819","signs/information_signs/F61.png","F61.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","301","signs/information_signs/F62 Begin fietszone.png","F62 Begin fietszone.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2836","signs/information_signs/F62.png","F62.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","302","signs/information_signs/F63 Einde fietszone.png","F63 Einde fietszone.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2853","signs/information_signs/F63.png","F63.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","303","signs/information_signs/F65 Parkeerplaats.png","F65 Parkeerplaats.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2870","signs/information_signs/F65.png","F65.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","304","signs/information_signs/F67 Parkeerplaats voorbehouden voor invaliden.png","F67 Parkeerplaats voorbehouden voor invaliden.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2887","signs/information_signs/F67.png","F67.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","305","signs/information_signs/F69 Parkeerplaats met beperkte parkeertijd.png","F69 Parkeerplaats met beperkte parkeertijd.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2904","signs/information_signs/F69.png","F69.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2921","signs/information_signs/F7.png","F7.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","306","signs/information_signs/F71 Tankstation.png","F71 Tankstation.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2938","signs/information_signs/F71.png","F71.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","307","signs/information_signs/F73 Laadpunt elektrische voertuigen.png","F73 Laadpunt elektrische voertuigen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2955","signs/information_signs/F73.png","F73.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","308","signs/information_signs/F75 Wegrestaurant.png","F75 Wegrestaurant.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2972","signs/information_signs/F75.png","F75.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V134__Fix_All_Remaining_Image_URLs_And_Missing_Signs.sql","309","signs/information_signs/F77 Motel.png","F77 Motel.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","2989","signs/information_signs/F77.png","F77.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V133__Fix_F79_Image_URL.sql","8","signs/information_signs/F79 Tijdelijke verdeling van de rijstroken.png","F79 Tijdelijke verdeling van de rijstroken.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3006","signs/information_signs/F8.png","F8.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3023","signs/information_signs/F87.png","F87.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3040","signs/information_signs/F9.png","F9.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3057","signs/information_signs/F97.png","F97.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","1095","signs/information_signs/F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","5186","signs/information_signs/F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1207","signs/information_signs/F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","5149","signs/information_signs/F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\F99a\sign.json","4","signs/information_signs/F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","153","signs/aanwijzingsborden/F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","86","signs/information_signs/F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png","F99a Voorbehouden voor voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3074","signs/information_signs/F99a.png","F99a.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3091","signs/information_signs/F99b.png","F99b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\sign_index.json","1079","signs/information_signs/F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\data\signs.json","5107","signs/information_signs/F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\sign_index.json","1191","signs/information_signs/F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs.json","5070","signs/information_signs/F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\data\signs_import\F99c\sign.json","4","signs/information_signs/F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V103__Reload_All_Missing_Traffic_Signs.sql","151","signs/aanwijzingsborden/F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","88","signs/information_signs/F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png","F99c Voorbehouden voor landbouwvoertuigen voetgangers fietsers ruiters en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3108","signs/information_signs/F99c.png","F99c.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","105","signs/image/assets/signs/onderborden/GII Aanduiding van de lengte van een gedeelte van de openbare weg.png","GII Aanduiding van de lengte van een gedeelte van de openbare weg.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","95","signs/additional_signs/GII Aanduiding van de lengte van een gedeelte van de openbare weg.png","GII Aanduiding van de lengte van een gedeelte van de openbare weg.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","113","signs/image/assets/signs/onderborden/GIII Opgepast industriezone.png","GIII Opgepast industriezone.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","98","signs/additional_signs/GIII Opgepast industriezone.png","GIII Opgepast industriezone.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","121","signs/image/assets/signs/onderborden/GIII Opgepast kans op aquaplaning.png","GIII Opgepast kans op aquaplaning.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","96","signs/additional_signs/GIII Opgepast kans op aquaplaning.png","GIII Opgepast kans op aquaplaning.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","109","signs/image/assets/signs/onderborden/GIII Opgepast uitrit.png","GIII Opgepast uitrit.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","99","signs/additional_signs/GIII Opgepast uitrit.png","GIII Opgepast uitrit.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","43","signs/additional_signs/GIII-aquaplaning.png","GIII-aquaplaning.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","125","signs/image/assets/signs/onderborden/GIV Enkel laden & lossen.png","GIV Enkel laden & lossen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","100","signs/additional_signs/GIV Enkel laden & lossen.png","GIV Enkel laden & lossen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","157","signs/image/assets/signs/onderborden/GIX Versmalling van een rijstrook.png","GIX Versmalling van een rijstrook.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","101","signs/additional_signs/GIX Versmalling van een rijstrook.png","GIX Versmalling van een rijstrook.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","129","signs/image/assets/signs/onderborden/GV Aanvulling op de verkeersborden stilstaan en parkeren.png","GV Aanvulling op de verkeersborden stilstaan en parkeren.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","102","signs/additional_signs/GV Aanvulling op de verkeersborden stilstaan en parkeren.png","GV Aanvulling op de verkeersborden stilstaan en parkeren.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","145","signs/image/assets/signs/onderborden/GVIId - Aanvulling van de verkeersborden voor parkeren p + r.png","GVIId - Aanvulling van de verkeersborden voor parkeren p + r.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","107","signs/additional_signs/GVIId - Aanvulling van de verkeersborden voor parkeren p + r.png","GVIId - Aanvulling van de verkeersborden voor parkeren p + r.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","149","signs/image/assets/signs/onderborden/GVIId Aanvulling van de verkeersborden voor parkerenCARPOOL.png","GVIId Aanvulling van de verkeersborden voor parkerenCARPOOL.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","106","signs/additional_signs/GVIId Aanvulling van de verkeersborden voor parkerenCARPOOL.png","GVIId Aanvulling van de verkeersborden voor parkerenCARPOOL.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","48","signs/additional_signs/GVIId-CARPOOL.png","GVIId-CARPOOL.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","53","signs/additional_signs/GVIId-PR.png","GVIId-PR.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","161","signs/image/assets/signs/onderborden/GXa Begin van de reglementering.png","GXa Begin van de reglementering.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","109","signs/additional_signs/GXa Begin van de reglementering.png","GXa Begin van de reglementering.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","165","signs/image/assets/signs/onderborden/GXb Einde van de reglementering.png","GXb Einde van de reglementering.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","110","signs/additional_signs/GXb Einde van de reglementering.png","GXb Einde van de reglementering.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","169","signs/image/assets/signs/onderborden/GXc Reglementering op een korte afstand.png","GXc Reglementering op een korte afstand.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","111","signs/additional_signs/GXc Reglementering op een korte afstand.png","GXc Reglementering op een korte afstand.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","173","signs/image/assets/signs/onderborden/GXd Reglementering op een lange afstand.png","GXd Reglementering op een lange afstand.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","112","signs/additional_signs/GXd Reglementering op een lange afstand.png","GXd Reglementering op een lange afstand.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","181","signs/image/assets/signs/onderborden/M1 Enkel voor fietsers.png","M1 Enkel voor fietsers.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","114","signs/additional_signs/M1 Enkel voor fietsers.png","M1 Enkel voor fietsers.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3128","signs/bicycle_signs/M1.png","M1.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","205","signs/image/assets/signs/onderborden/M10 Fietsers en bromfietser in twee richtingen op de dwarslopende weg die je gaat oprijden.png","M10 Fietsers en bromfietser in twee richtingen op de dwarslopende weg die je gaat oprijden.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","115","signs/additional_signs/M10 Fietsers en bromfietser in twee richtingen op de dwarslopende weg die je gaat oprijden.png","M10 Fietsers en bromfietser in twee richtingen op de dwarslopende weg die je gaat oprijden.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3145","signs/bicycle_signs/M10.png","M10.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V129__Fix_M_Series_Categories_Names_And_Images.sql","84","signs/additional_signs/M11 Uitgezonderd fietsers en speed pedelecs.png","M11 Uitgezonderd fietsers en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3162","signs/bicycle_signs/M11.png","M11.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","209","signs/image/assets/signs/onderborden/M12 30 min parkeren.png","M12 30 min parkeren.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","116","signs/additional_signs/M12 30 min parkeren.png","M12 30 min parkeren.png"
"C:\Users\haydar\Desktop\end_project\readyroad_front_end\web_app\src\lib\imageMapping.ts","63","signs/M12 30 min parkeren.png","M12 30 min parkeren.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","213","signs/image/assets/signs/onderborden/M12 Fietsrichtingen links rechts.png","M12 Fietsrichtingen links rechts.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","118","signs/additional_signs/M12 Fietsrichtingen links rechts.png","M12 Fietsrichtingen links rechts.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V129__Fix_M_Series_Categories_Names_And_Images.sql","89","signs/additional_signs/M12 Uitgezonderd fietsers, bromfietsers klasse A en speed pedelecs.png","M12 Uitgezonderd fietsers, bromfietsers klasse A en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","217","signs/image/assets/signs/onderborden/M12 Uitzonderd fiets en bromfiets A_P.png","M12 Uitzonderd fiets en bromfiets A_P.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","117","signs/additional_signs/M12 Uitzonderd fiets en bromfiets A_P.png","M12 Uitzonderd fiets en bromfiets A_P.png"
"C:\Users\haydar\Desktop\end_project\readyroad_front_end\web_app\src\lib\imageMapping.ts","65","signs/M12 Uitzonderd fiets en bromfiets A_P.png","M12 Uitzonderd fiets en bromfiets A_P.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3179","signs/bicycle_signs/M12.png","M12.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V141__Fix_All_Stale_Image_URLs.sql","58","signs/additional_signs/M12-richtingen.png","M12-richtingen.png"
"C:\Users\haydar\Desktop\end_project\readyroad_front_end\web_app\src\lib\imageMapping.ts","64","signs/M12-richtingen.png","M12-richtingen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","221","signs/image/assets/signs/onderborden/M13 Verplichting voor speed pedelecs.png","M13 Verplichting voor speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","119","signs/additional_signs/M13 Verplichting voor speed pedelecs.png","M13 Verplichting voor speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3196","signs/bicycle_signs/M13.png","M13.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V129__Fix_M_Series_Categories_Names_And_Images.sql","94","signs/additional_signs/M14 Verplichting voor bromfietsen klasse B en speed pedelecs.png","M14 Verplichting voor bromfietsen klasse B en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3213","signs/bicycle_signs/M14.png","M14.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","225","signs/image/assets/signs/onderborden/M15 Verbod voor speed pedelecs.png","M15 Verbod voor speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","120","signs/additional_signs/M15 Verbod voor speed pedelecs.png","M15 Verbod voor speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3230","signs/bicycle_signs/M15.png","M15.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V129__Fix_M_Series_Categories_Names_And_Images.sql","99","signs/additional_signs/M16 Verbod voor bromfietsen klasse B en speed pedelecs.png","M16 Verbod voor bromfietsen klasse B en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3247","signs/bicycle_signs/M16.png","M16.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","229","signs/image/assets/signs/onderborden/M17 Fietsers en speed pedelecs mogen in 2 richtingen.png","M17 Fietsers en speed pedelecs mogen in 2 richtingen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","121","signs/additional_signs/M17 Fietsers en speed pedelecs mogen in 2 richtingen.png","M17 Fietsers en speed pedelecs mogen in 2 richtingen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3264","signs/bicycle_signs/M17.png","M17.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V129__Fix_M_Series_Categories_Names_And_Images.sql","104","signs/additional_signs/M18 Fietsers, bromfietsen klasse A en speed pedelecs mogen in 2 richtingen.png","M18 Fietsers, bromfietsen klasse A en speed pedelecs mogen in 2 richtingen.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3281","signs/bicycle_signs/M18.png","M18.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V129__Fix_M_Series_Categories_Names_And_Images.sql","109","signs/additional_signs/M19 Enkel voor speed pedelecs.png","M19 Enkel voor speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3298","signs/bicycle_signs/M19.png","M19.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","185","signs/image/assets/signs/onderborden/M2 Uitzonderd fiets.png","M2 Uitzonderd fiets.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","122","signs/additional_signs/M2 Uitzonderd fiets.png","M2 Uitzonderd fiets.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3315","signs/bicycle_signs/M2.png","M2.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V129__Fix_M_Series_Categories_Names_And_Images.sql","114","signs/additional_signs/M20 Enkel voor fietsers en speed pedelecs.png","M20 Enkel voor fietsers en speed pedelecs.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3332","signs/bicycle_signs/M20.png","M20.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V129__Fix_M_Series_Categories_Names_And_Images.sql","64","signs/additional_signs/M3 Uitgezonderd fietsers en bromfietsers klasse A.png","M3 Uitgezonderd fietsers en bromfietsers klasse A.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","6","signs/bicycle_signs/M3.png","M3.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3349","signs/bicycle_signs/M3.png","M3.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V42__Fix_Image_Paths.sql","7","signs/bicycle_signs/M3b.png","M3b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V6__Add_All_Traffic_Signs.sql","3366","signs/bicycle_signs/M3b.png","M3b.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","237","signs/image/assets/signs/onderborden/M3bis Uitgezonderd fietsers en bromfietsers.png","M3bis Uitgezonderd fietsers en bromfietsers.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V118__Fix_All_Image_URLs.sql","123","signs/additional_signs/M3bis Uitgezonderd fietsers en bromfietsers.png","M3bis Uitgezonderd fietsers en bromfietsers.png"
"C:\Users\haydar\Desktop\end_project\readyroad\src\main\resources\db\migration\V104__Insert_Missing_NoSeries_Signs.sql","189","signs/image/assets/signs/onderborden/M4 Fietsers mogen in 2 richtingen.png","M4 Fietsers mogen in 2 richtingen.png"
